Id,Label,type,budget,zip,interestPercentage
R004119,Industrie- und Verbandsconsulting Reichardt GmbH,Unternehmen,50000.0,67227.0,0.0
R005252,UBIRCH GmbH,Unternehmen,50000.0,50670.0,0.05
R005417,Rat für Sozial- und Wirtschaftsdaten (RatSWD),,50000.0,10785.0,0.1363636363636363
R005271,AHO e.V. ,Verein/Verband,50000.0,10789.0,0.0
R005413,2G Energy AG,Unternehmen,50000.0,48619.0,0.0
R005254,Circulum Vitae GmbH,Unternehmen,50000.0,12047.0,0.0
R005243,Waldbesitzerverband für Mecklenburg-Vorpommern e.V.,Verein/Verband,50000.0,19055.0,0.0
R005211,IG RiverCruise,Verein/Verband,50000.0,,0.0
R004116,Baden-Württembergische Krankenhausgesellschaft e. V. (BWKG),Verein/Verband,50000.0,70191.0,0.0
R003890,Landesverband Erneuerbare Energien Schleswig-Holstein e.V. ,Verein/Verband,50000.0,24103.0,0.0
R003880,Deutscher Bauernbund e.V.,Verein/Verband,50000.0,6484.0,0.0
R003879,Klinikverbund Hessen e. V.,Verein/Verband,50000.0,35578.0,0.0
R005707,Bundesverband anthroposophisches Sozialwesen e.V.,Verein/Verband,50000.0,61209.0,0.0
R004641,ISN - Interessengemeinschaft der Schweinehalter Deutschlands e.V.,Verein/Verband,50000.0,49401.0,0.0
R004046,Verband Deutscher Hopfenpflanzer e.V.,Verein/Verband,50000.0,85283.0,0.0
R003690,Bund der Deutschen Katholischen Jugend (BDKJ) Diözesanverband Aachen,,50000.0,52066.0,0.05
R003858,Vereinigung der Nassbaggerunternehmungen,Verein/Verband,50000.0,20095.0,0.0
R004238,Tierärzte ohne Grenzen e.V.,Verein/Verband,50000.0,10117.0,0.0
R003587,Deutsch-Russische Auslandshandelskammer ,Verein/Verband,50000.0,,0.0657894736842105
R004474,Bundesarbeitsgemeinschaft Evangelische Jugendsozialarbeit e.V.,Verein/Verband,50000.0,70184.0,0.0
R004335,blocknox GmbH,Unternehmen,50000.0,70174.0,0.1363636363636363
R004236,Börse Stuttgart Digital Ventures GmbH,Unternehmen,50000.0,70174.0,0.15
R004078,DeepSea-Mining-Alliance e.V.,,50000.0,20459.0,0.0
R003565,Deutscher Bund der verbandlichen Wasserwirtschaft e. V.,,50000.0,14467.0,0.0588235294117647
R003564,Deutsche Handelskammer in Österreich,Verein/Verband,50000.0,,0.0476190476190476
R004079,Sana Kliniken AG ,Unternehmen,50000.0,85737.0,0.0
R005455,"Deutscher Bundesverband der Atem-, Sprech- und Stimmlehrer/innen (dba) - Lehrervereinigung Schlaffhorst-Andersen e.V.",Verein/Verband,50000.0,20355.0,0.0588235294117647
R004929,JUMEN e.V.,Verein/Verband,50000.0,12099.0,0.0217391304347826
R004704,MILES Mobility GmbH,Unternehmen,50000.0,10629.0,0.0
R003891,,Unternehmen,50000.0,,0.0
R000616,Deutscher Notarverein,Verein/Verband,50000.0,10117.0,0.0
R005796,McPhy Energy,Unternehmen,50000.0,,0.0
R001776,CHECK24 Consulting GmbH,Unternehmen,50000.0,10179.0,0.125
R000418,Verband der pyrotechnischen Industrie (VPI),Verein/Verband,50000.0,40885.0,0.0
R002470,Hessischer Waldbesitzerverband e.V.,Verein/Verband,50000.0,61381.0,0.0
R003386,Berufsverband Deutscher Oralchirurgen BDO e.V.,Verein/Verband,50000.0,54662.0,0.0
R001286,Verband der Zigarettenpapier verarbeitenden Industrie e.V.,Verein/Verband,50000.0,10115.0,0.0
R001880,HateAid gGmbH,Verein/Verband,50000.0,10405.0,0.0588235294117647
R000244,"Verband Garten-, Landschafts- und Sportplatzbau Bayern e.V.",Verein/Verband,50000.0,82166.0,0.0
R002165,ING Groep N.V.,Unternehmen,50000.0,,0.0
R000926,"Arbeitsgemeinschaft für Agrarfragen in den Ländern Brandenburg, Mecklenburg-Vorpommern, Sachsen, Sachsen-Anhalt, Thüringen",Verein/Verband,50000.0,10117.0,0.0
R001502,General Dynamics European Land Systems-Bridge Systems GmbH,Unternehmen,50000.0,67655.0,0.0
R002395,Vereinigung der am Drogen- und Chemikalien-Gross und Aussenhandel beteiligten Firmen e.V.,Verein/Verband,50000.0,20097.0,0.0
R001504,General Dynamics European Land Systems - FWW GmbH,Unternehmen,50000.0,17036.0,0.0
R000026,Hochschullehrerbund - Bundesvereinigung e. V.,Verein/Verband,50000.0,53144.0,0.0
R000688,Bundesarbeitsgemeinschaft zur Förderung der Versicherungsmakler (BFV),Verein/Verband,50000.0,56410.0,0.0
R003506,Institute for Strategic Dialogue gGmbH,Verein/Verband,50000.0,10006.0,0.0769230769230769
R001257,DAIKIN Airconditioning Germany GmbH,Unternehmen,50000.0,82008.0,0.0384615384615384
R000666,Verband Chemiehandel (VCH),Verein/Verband,50000.0,50667.0,0.05
R003501,Ubisoft GmbH,Unternehmen,50000.0,40235.0,0.3333333333333333
R001056,Help-Hilfe zur Selbsthilfe e.V.,Verein/Verband,50000.0,53113.0,0.0
R002022,LEW Verteilnetz GmbH,Unternehmen,50000.0,86150.0,0.0
R001520,Accsys GmbH,Consulting,50000.0,81547.0,0.0344827586206896
R001845,Bernstein Health,Consulting,50000.0,10117.0,0.0
R002368,Intel Germany Services GmbH,Unternehmen,50000.0,85579.0,0.0
R002404,Bayern-Chemie Gesellschaft für flugchemische Antriebe mbH,Unternehmen,50000.0,84544.0,0.0416666666666666
R003387,Arbeitsgemeinschaft der Evangelischen Jugend in Deutschland e. V. (aej),Verein/Verband,50000.0,30159.0,0.0689655172413793
R002596,Handelsverband Hessen e.V. ,Verein/Verband,50000.0,60528.0,0.1132075471698113
R002054,SNPC GmbH,Consulting,50000.0,10719.0,0.0
R000734,Cepheid GmbH,Unternehmen,50000.0,47807.0,0.0
R002069,Forschungskuratorium Textil e. V.,Verein/Verband,50000.0,10117.0,0.0
R002201,National Coalition Deutschland - Netzwerk zur Umsetzung der UN-Kinderrechtskonvention,Verein/Verband,50000.0,10119.0,0.0652173913043478
R001604,Bund Ökologische Lebensmittelwirtschaft e.V. (BÖLW),Verein/Verband,50000.0,10117.0,0.0
R001575,iconomy GmbH,Unternehmen,50000.0,10719.0,0.0909090909090909
R001123,Bayerische Krankenhausgesellschaft e.V.,Verein/Verband,50000.0,80331.0,0.0
R002313,Vereinigung Sportsponsoring-Anbieter e.V.,Verein/Verband,50000.0,10117.0,0.1153846153846153
R001038,OSTWIND Erneuerbare Energien,Unternehmen,50000.0,93047.0,0.0
R000056,UFA GmbH,Unternehmen,50000.0,14482.0,0.125
R003418,ECE Work & Live GmbH & Co. KG,Unternehmen,50000.0,22391.0,0.0357142857142857
R000619,Deutscher Hubschrauber Verband - DHV,Verein/Verband,50000.0,31675.0,0.0
R000903,Customer Service & Call Center Verband Deutschland e. V. (CCV),Verein/Verband,50000.0,10178.0,0.1923076923076923
R002298,netzwerk-m e.V.,Verein/Verband,50000.0,34131.0,0.0
R001412,bff: Bundesverband Frauenberatungsstellen und Frauennotrufe / Frauen gegen Gewalt e.V.,Verein/Verband,50000.0,10247.0,0.0666666666666666
R000625,Deutsches Netzwerk gegen Vernachlässigte Tropenkrankheiten (DNTDs) e.V. ,Verein/Verband,50000.0,10625.0,0.0
R000576,German Council of Shopping Places e.V.,Verein/Verband,50000.0,10961.0,0.1666666666666666
R003407,Bayerischer Brauerbund e. V.,Verein/Verband,50000.0,80333.0,0.0
R002861,APK AG,Unternehmen,50000.0,6217.0,0.0
R002200,Deutscher Verband Ergotherapie e. V.,Verein/Verband,50000.0,76307.0,0.0
R000085,,Verein/Verband,50000.0,,0.0
R000470,Berufsverband der Deutschen Urologie e. V. (BvDU),Verein/Verband,50000.0,10623.0,0.0
R001441,Bundesverband der Unternehmensjuristen e.V.,Verein/Verband,50000.0,10557.0,0.1428571428571428
R002357,Atlantik-Brücke e.V.,Verein/Verband,50000.0,10117.0,0.0
R001577,Bundesverband der Luftsicherheitsunternehmen e.V.,,50000.0,10117.0,0.0967741935483871
R000689,Bundesvereinigung der Arbeitsgemeinschaften der Notärzte Deutschlands (BAND e.V.),,50000.0,10969.0,0.0
R000282,g+h communication,Consulting,50000.0,10625.0,0.0
R000867,Kingspan Insulation Gmbh & Co. KG,Unternehmen,50000.0,49479.0,0.0
R001218,IU Group N.V.,,50000.0,,0.0
R003160,Lotto Rheinland-Pfalz GmbH ,Unternehmen,50000.0,56073.0,0.2307692307692307
R003226,energie schwaben gmbh,Unternehmen,50000.0,86199.0,0.0
R001194,Society Of Music Merchants e. V. (SOMM) - Organisation der Musikinstrumenten- und Musikequipmentbranche,Verein/Verband,50000.0,10623.0,0.0
R000178,"Verband der Agenturen für Film, Fernsehen und Theater e.V.",Verein/Verband,50000.0,10629.0,0.0
R001325,Varian Medical Systems Deutschland GmbH & Co. KG,Unternehmen,50000.0,64289.0,0.064516129032258
R000277,Deutscher Berufsverband für Pflegeberufe (DBfK e. V.),Verein/Verband,50000.0,10559.0,0.0
R000538,Bundesarbeitgeberverband Glas und Solar e. V. ,,50000.0,80333.0,0.0
R000182,Die BrückenKöpfe GmbH,Unternehmen,50000.0,10117.0,0.0666666666666666
R000301,Biker Union e.V.,Verein/Verband,50000.0,65760.0,0.0
R002943,contec Gesellschaft für Organisationsentwicklung mbH,Unternehmen,50000.0,44801.0,0.0
R000596,Ostdeutscher Bankenverband e.V.,Verein/Verband,50000.0,10713.0,0.0
R001883,Bundesverband Patientenindividueller Arzneimittelverblisterer - BPAV,Verein/Verband,50000.0,10117.0,0.0
R001335,Stiftung Marktwirtschaft,Verein/Verband,50000.0,10117.0,0.0
R002239,Leipziger Verkehrsbetriebe (LVB) GmbH,Unternehmen,50000.0,4103.0,0.0
R000862,Baden-Württembergischer Handwerkstag e.V.,Verein/Verband,50000.0,70191.0,0.0
R002919,S&P Global Germany GmbH,Unternehmen,50000.0,60306.0,0.1481481481481481
R001300,VinylPlus Deutschland e.V.,Verein/Verband,50000.0,53113.0,0.0
R001368,Deutscher Factoring-Verband e.V.,Verein/Verband,50000.0,10117.0,0.0
R002145,econsense - Forum Nachhaltige Entwicklung der Deutschen Wirtschaft ,Verein/Verband,50000.0,10719.0,0.0
R002607,Hanseatic Energy Hub GmbH,Unternehmen,50000.0,20457.0,0.0
R001750,Bischöfliche Aktion Adveniat e.V. ,,50000.0,45127.0,0.0
R000877,SFC Energy AG,Unternehmen,50000.0,85649.0,0.0
R000823,Deere & Company,Unternehmen,50000.0,,0.1
R000262,Hamburger Sportbund e.V. ,Verein/Verband,50000.0,20357.0,0.1153846153846153
R001540,Ewer Advisory UG (haftungsbeschränkt),Consulting,50000.0,14089.0,0.0
R003021,CGI Deutschland B.V. & Co. KG,Unternehmen,50000.0,70771.0,0.1
R000447,ALPLA Werke Lehner GmbH & Co KG,Unternehmen,50000.0,88677.0,0.0
R002006,,Consulting,50000.0,,0.0
R001220,Octopus Energy Germany GmbH,Unternehmen,50000.0,82319.0,0.0
R001048,SgDU Servicegesellschaft der Deutschen Urologie mbH,Unternehmen,50000.0,10623.0,0.1428571428571428
R000054,Gesamtverband Deutscher Holzhandel e.V.,Verein/Verband,50000.0,10117.0,0.0
R001104,Runder Tisch Reparatur,Verein/Verband,50000.0,70597.0,0.0
R002876,Initiative Pro CBD e.V.,Verein/Verband,50000.0,20354.0,0.0
R000259,KSD Katholischer Siedlungsdienst e.V. ,Verein/Verband,50000.0,10178.0,0.0
R002630,BSN medical GmbH,Unternehmen,50000.0,22761.0,0.0
R001940,Zur Rose Group AG,Unternehmen,50000.0,,0.1666666666666666
R002704,IDEAL Lebensversicherung a.G.,Unternehmen,50000.0,10969.0,0.0714285714285714
R002508,Bundesverband des Deutschen Exporthandels e.V. (BDEx),Verein/Verband,50000.0,10117.0,0.0
R000163,Handelsverband Bayern e.V.,Verein/Verband,50000.0,80333.0,0.064516129032258
R002279,CLAAS KGaA mbH,Unternehmen,50000.0,33428.0,0.125
R002931,Deutscher Holzwirtschaftsrat e. V. ,Verein/Verband,50000.0,10117.0,0.0
R001356,Deutscher Fundraising Verband e.V.,Verein/Verband,50000.0,10178.0,0.0769230769230769
R002510,Indigo Agriculture Europe GmbH,Unternehmen,50000.0,,0.0
R002538,Verband der Deutschen Dental-Industrie e.V. (VDDI),Verein/Verband,50000.0,50858.0,0.0
R000808,NVL ,Unternehmen,50000.0,28759.0,0.0806451612903225
R003492,Deutsche Physikalische Gesellschaft e.V.,Verein/Verband,40000.0,53604.0,0.0869565217391304
R005423,Schneider Electric Automation GmbH,Unternehmen,40000.0,77933.0,0.12
R004199,Arbeitsgruppe Menschenhandel der Deutschen Bischofskonferenz,Verein/Verband,40000.0,10117.0,0.0
R001914,CBE DIGIDEN AG,Unternehmen,40000.0,10587.0,0.0
R004060,TecPart - Verband Technische Kunststoff-Produkte e.V.,Verein/Verband,40000.0,60596.0,0.0
R000226,Texas Instruments Deutschland GmbH,Unternehmen,40000.0,85356.0,0.0
R001421,CVJM - Gesamtverband in Deutschland e.V.,Verein/Verband,40000.0,34131.0,0.0
R002557,Verband Süddeutscher Zuckerrübenanbauer,Verein/Verband,40000.0,97199.0,0.0
R005705,Gebäude-Allianz,Verein/Verband,40000.0,10117.0,0.0
R004233,Börse Stuttgart GmbH,Unternehmen,40000.0,70174.0,0.1739130434782608
R004226,Verein zur Erhaltung des Wildes und der Jagd im CIC e.V.,Verein/Verband,40000.0,40235.0,0.0
R000513,North East India Forum (neif),Verein/Verband,40000.0,10249.0,0.0
R000770,Veridos GmbH,Unternehmen,40000.0,10969.0,0.0625
R002454,Verband der Firmenpensionskassen e.V.,Verein/Verband,40000.0,10711.0,0.0
R003467,Gebr. Eickhoff Maschinenfabrik u. Eisengießerei GmbH,Unternehmen,40000.0,44789.0,0.0
R000771,Giesecke+Devrient Mobile Security GmbH,Unternehmen,40000.0,81677.0,0.4545454545454545
R003582,Indivior Deutschland GmbH,Unternehmen,40000.0,68163.0,0.0
R004034,Eurofighter Jagdflugzeug GmbH,Unternehmen,40000.0,85399.0,0.0
R003406,Apothekerkammer des Saarlandes,,40000.0,66119.0,0.0
R002435,CompWare Medical GmbH,Unternehmen,40000.0,64319.0,0.0
R000706,FFI Fachverband Faltschachtel-Industrie e. V.,Verein/Verband,40000.0,60313.0,0.0
R001991,Bund Deutscher Heilpraktiker e. V.,Verein/Verband,40000.0,48231.0,0.0
R003490,Hauptverband der landwirtschaftlichen Buchstellen und Sachverständigen e. V.,Verein/Verband,40000.0,10179.0,0.0
R000942,Eisendraht- und Stahldraht-Vereinigung (ESV),Verein/Verband,40000.0,40474.0,0.0862068965517241
R002843,Damen Naval Schelde Holding B.V. ,Unternehmen,40000.0,,0.0
R001382,Bundesverband der Deutschen Incoming-Unternehmen e.V.,Verein/Verband,40000.0,10249.0,0.0
R001757,Verband der Fleischwirtschaft e. V. (VDF),Verein/Verband,40000.0,53113.0,0.0
R002848,Verband Lebensmittel ohne Gentechnik e.V.,Verein/Verband,40000.0,10117.0,0.0
R001140,Syngenta Seeds GmbH,Unternehmen,40000.0,32107.0,0.0
R003703,ROSTOCK  PORT GmbH,Unternehmen,40000.0,18147.0,0.0
R005154,OSRAM GmbH,Unternehmen,40000.0,80807.0,0.125
R000937,Ozeanien-Dialog,Verein/Verband,40000.0,20537.0,0.0
R002085,MANN+HUMMEL International GmbH & Co.KG,Unternehmen,40000.0,71636.0,0.0
R004036,Forum Getränkedose ,Verein/Verband,40000.0,31848.0,0.0
R003143,sofatutor GmbH,Unternehmen,40000.0,10245.0,0.2
R001107,Illumina GmbH,Unternehmen,40000.0,10785.0,0.0
R001151,Landesapothekerkammer Baden-Württemberg,Verein/Verband,40000.0,70190.0,0.0555555555555555
R005248,Dachverband Tanz Deutschland e.V.,Verein/Verband,40000.0,10997.0,0.0
R000790,"Becker Büttner Held, Rechtsanwälte Wirtschaftsprüfer Steuerberater PartGmbB",,40000.0,81373.0,0.0
R001426,IP2Innovate (IP2I),Verein/Verband,40000.0,10623.0,0.15
R000484,Gesellschaft für Informatik e.V.,Verein/Verband,40000.0,10178.0,0.1627906976744186
R001522,Storengy Deutschland GmbH,Unternehmen,40000.0,10829.0,0.0
R003462,"Dachverband Anthroposophische Medizin in Deutschland, DAMiD ",Verein/Verband,40000.0,10117.0,0.0
R001854,"Bundesarbeitsgemeinschaft Selbsthilfe von Menschen mit Behinderung, chronischer Erkrankungen und ihren Angehörigen e.V.",Verein/Verband,40000.0,40215.0,0.0
R001905,Deutscher Verein der Blinden und Sehbehinderten in Studium und Beruf e.V.,Verein/Verband,40000.0,35039.0,0.0181818181818181
R003976,Arvato Systems GmbH,Unternehmen,40000.0,33333.0,0.1875
R003985,Verband der Deutschen Daunen- und Federnindustrie (VDFI) e.V.,Verein/Verband,40000.0,55122.0,0.0
R001508,General Dynamics European Land Systems - Mowag GmbH,Unternehmen,40000.0,,0.0
R001507,Deutscher Juristinnenbund e.V.,Verein/Verband,40000.0,10117.0,0.0
R003332,HOCHTIEF Aktiengesellschaft,Unternehmen,40000.0,45133.0,0.0
R001545,Bundesverband deutscher Discotheken und Tanzbetriebe e.V. (BDT),Verein/Verband,40000.0,10117.0,0.1176470588235294
R000360,Deutsche Menschenrechtskoordination Mexiko,Verein/Verband,40000.0,12053.0,0.0
R004174,Branchenverband Steinkohle und Nachbergbau e. V.,,40000.0,45141.0,0.0285714285714285
R002434,Christliches Jugenddorfwerk Deutschlands gemeinnütziger e. V. (CJD),Verein/Verband,40000.0,73061.0,0.0491803278688524
R003575,Via Mobility DE GmbH,Unternehmen,40000.0,10178.0,0.0
R003529,"DGVN, Lv. Berlin-Brandenburg e.V.",Verein/Verband,40000.0,10785.0,0.0
R000763,INTERENA GmbH,Unternehmen,40000.0,10585.0,0.0
R005599,Landesverband Bayerischer Bauinnungen,,40000.0,80336.0,0.048780487804878
R000506,Deutscher Schraubenverband e.V.,Verein/Verband,40000.0,58093.0,0.0
R003605,Bericap GmbH & Co. KG,Unternehmen,40000.0,55257.0,0.0
R002492,Deutscher Behindertensportverband und Nationales Paralympisches Komitee (DBS) e.V.,Verein/Verband,40000.0,50226.0,0.0
R000043,Berufsverband für Integrations- und Berufssprachkurse BVIB e.V. ,Verein/Verband,40000.0,26357.0,0.0
R002316,KALORIMETA GmbH,Unternehmen,40000.0,20097.0,0.1428571428571428
R001106,Too Good To Go ,Unternehmen,40000.0,10997.0,0.0
R003337,BSH advisors GmbH,Consulting,40000.0,,0.1111111111111111
R002600,Initiative Gesundheitsindustrie Hessen (IGH),,40000.0,60329.0,0.0526315789473684
R001431,Bundesverband Naturkost Naturwaren (BNN) e.V.,Verein/Verband,40000.0,10179.0,0.0
R004569,CoviMedical GmbH,Unternehmen,40000.0,35685.0,0.0
R000515,Stiftung Bildung,Verein/Verband,40000.0,10117.0,0.037037037037037
R004831,Moody's Deutschland GmBH,Unternehmen,40000.0,60322.0,0.0
R000460,Roche Diabetes Care GmbH,Unternehmen,40000.0,68305.0,0.0
R000230,re!source Stiftung e.V.,Verein/Verband,40000.0,10707.0,0.0
R003391,Deutscher Imkerbund e. V.,Verein/Verband,40000.0,53343.0,0.0
R000658,Bund Deutscher Kriminalbeamter e.V. (BDK),Verein/Verband,40000.0,13187.0,0.0975609756097561
R002292,Equinor ASA,Unternehmen,40000.0,,0.0
R000351,Deutsches Institut für Altersvorsorge GmbH,,40000.0,10117.0,0.0
R000237,Legal Tech Verband Deutschland e.V.,Verein/Verband,40000.0,10117.0,0.0
R003447,Bäckerinnungs-Verband Westfalen-Lippe,,40000.0,44791.0,0.0
R001342,Verband Sächsischer Wohnungsgenossenschaften e. V.,Verein/Verband,40000.0,1097.0,0.0
R004141,Arvato Systems Digital GmbH,Unternehmen,40000.0,4109.0,0.1875
R002325,Deutscher Jagdverband,Verein/Verband,40000.0,10115.0,0.0
R001919,Verband Sichere Digitale Identität e.V.,Verein/Verband,40000.0,10969.0,0.2222222222222222
R003342,PDV GmbH,Unternehmen,40000.0,99097.0,0.4
R004239,SEEHAFEN KIEL GmbH & Co. KG,Unternehmen,40000.0,24103.0,0.0833333333333333
R000684,Zukunftsforum Öffentliche Sicherheit e. V. (ZOES),,40000.0,10117.0,0.1428571428571428
R005445,Bundesvereinigung City- und Stadtmarketing Deutschland e.V.,Verein/Verband,40000.0,10115.0,0.0454545454545454
R003170,Tesla Germany GmbH,Unternehmen,40000.0,12526.0,0.0
R003440,Schön Klinik Medizinsches Versorgungszentrum GmbH,Unternehmen,40000.0,81541.0,0.0
R000923,Plasma Protein Therapeutics Association (PPTA) Deutschland e.V.,Verein/Verband,40000.0,10789.0,0.0
R002680,Asklepios Harzkliniken GmbH,Unternehmen,40000.0,38642.0,0.0
R004315,GSMA,Verein/Verband,40000.0,,0.1764705882352941
R002183,European X-Ray Free-Electron Laser Facility GmbH,,40000.0,22869.0,0.0
R005631,TechnaNova,Unternehmen,40000.0,65185.0,0.0
R003944,Gesunde Städte-Netzwerk,Verein/Verband,40000.0,60313.0,0.0
R002744,Verband Bildungsmedien e. V. ,Verein/Verband,40000.0,60486.0,0.0
R002166,Deutsche Krebsgesellschaft e. V.,Verein/Verband,40000.0,14057.0,0.0
R001779,Waldbesitzerverband Brandenburg e.V.,Verein/Verband,40000.0,14467.0,0.0
R004319,EU Fisheries Control Coalition,Verein/Verband,40000.0,20259.0,0.0
R001229,GROSSHANDELSVERBAND FOODSERVICE e.V.,Verein/Verband,40000.0,10117.0,0.05
R002669,Unternehmerverband Erotik Gewerbe Deutschland e.V. (UEGD),Verein/Verband,40000.0,30539.0,0.0
R001274,Bundesverband Wein und Spirituosen International e.V.,Verein/Verband,40000.0,65193.0,0.0
R002741,German Seed Alliance GmbH,Unternehmen,40000.0,50858.0,0.0
R005659,Cradle to Cradle - Wiege zur Wiege e.V.,Verein/Verband,40000.0,10407.0,0.0
R005051,Hitachi Energy Germany AG,Unternehmen,40000.0,68280.0,0.0
R000640,Bundesverband Deutscher Tabakpflanzer / Vereinigung der Tabak-Erzeugergemeinschaften,Verein/Verband,40000.0,10117.0,0.0
R000849,Fachverband Sanitär-Keramische Industrie e. V.,Verein/Verband,40000.0,95100.0,0.0
R000417,"Verband der Hersteller von Jagd-, Sportwaffen und Munition (JSM)",Verein/Verband,40000.0,40885.0,0.0
R003214,Forum Fairer Handel ,Verein/Verband,40000.0,12053.0,0.0
R000960,Qualitätsverbund Hilfsmittel e.V. (QVH e.V.),Verein/Verband,40000.0,10117.0,0.0
R003638,Viega GmbH & Co. KG,Unternehmen,40000.0,57439.0,0.0
R001253,NVIDIA GmbH,Unternehmen,40000.0,10623.0,0.21875
R000389,Verband Internet Reisevertrieb e. V. ,Verein/Verband,40000.0,82008.0,0.1724137931034483
R002177,Wirtschaftspolitischer Club Deutschland e.V. WPCD,Verein/Verband,40000.0,10115.0,0.0
R001634,HENSOLDT Cyber GmbH,Unternehmen,40000.0,82024.0,0.0689655172413793
R000919,"Kindermissionswerk ,Die Sternsinger' e.V.",Verein/Verband,40000.0,52064.0,0.0
R002622,LOTTO Hessen,Unternehmen,40000.0,65189.0,0.2631578947368421
R001186,Gemeinschaft zur Förderung von Pflanzeninnovation e.V.,Verein/Verband,40000.0,53115.0,0.0
R001199,Der Backzutatenverband,Verein/Verband,40000.0,10047.0,0.0
R002762,Zentralrat der Konfessionsfreien,,40000.0,10179.0,0.0350877192982456
R002750,,Consulting,40000.0,,0.0
R004339,,Verein/Verband,40000.0,,0.0
R002779,"Katholisches Forum ""Leben in der Illegalität""",Verein/Verband,40000.0,10117.0,0.0
